"","lhs","op","rhs","block","group","label","exo","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","fmi"
"373","MEM_DELTA","~","Alcohol",2,2,"",0,0.00589600222790021,0.00764034202715131,0.771693493164012,0.440295985469787,-0.00907879297488411,0.0208707974306845,0.00371358388655295,0.00909811015332853,0.00371358388655295,0.320325398769377
"374","MEM_DELTA","~","Depression",2,2,"",0,-0.00774563211083209,0.00374492404862731,-2.06830152234228,0.0386116787117261,-0.0150855483709796,-0.000405715850684637,-0.00487856915349185,-0.0228768263382256,-0.00487856915349185,0.288022159780193
"375","MEM_BL","~","Multimorbidity",2,2,"",0,-0.00761993450382773,0.00837335972816909,-0.910021156524932,0.362811352445724,-0.0240314180006372,0.00879154899298178,-0.00513178249785413,-0.010612738146245,-0.00513178249785413,0.154121249784866
"376","MEM_BL","~","Education",2,2,"",0,0.0895778508107631,0.00661286932609422,13.5459883438632,0,0.0766168650971487,0.102538836524377,0.0603278212896901,0.154111823254924,0.0603278212896901,0.0583325079956266
"377","MEM_BL","~","Income",2,2,"",0,0.074030168801088,0.0208899758677574,3.54381303596189,0.000394384812896664,0.0330865684623727,0.114973769139803,0.0498569540690634,0.0454973920910887,0.0498569540690634,0.176528982252871
"378","MEM_BL","~","BMI",2,2,"",0,0.00707839342995231,0.00290451432211924,2.43703168410878,0.0148083817833484,0.00138564996601783,0.0127711368938868,0.00476707188211498,0.0266641598813034,0.00476707188211498,0.0709442138314696
"379","MEM_BL","~","Source.BL",2,2,"",0,0.385696335046969,0.032471691538403,11.8779255645127,0,0.322052989114605,0.449339680979333,0.25975416201888,0.125215947788868,0.25975416201888,0.0619798686755482
"380","MEM_BL","~","White",2,2,"",0,0.288902453766469,0.0970851699399568,2.97576297126681,0.00292260656415011,0.098619017251203,0.479185890281735,0.194566574697083,0.0306513628515362,0.194566574697083,0.0576428973954782
"381","MEM_BL","~","Smoking",2,2,"",0,-0.0297375779960342,0.0124394229600222,-2.39059143592149,0.0168212600173818,-0.0541183989861383,-0.00535675700593012,-0.0200273089239758,-0.0251466902373672,-0.0200273089239758,0.0618665104399594
"382","MEM_BL","~","Alcohol",2,2,"",0,0.0215901724268171,0.00689927384638041,3.129339827284,0.00175199560227934,0.00806784416843234,0.0351125006852018,0.0145402915116838,0.0356230471361726,0.0145402915116838,0.112916144983159
"383","MEM_BL","~","Depression",2,2,"",0,-0.0158285825711654,0.00336214478380488,-4.70788249435602,2.50303310700417e-06,-0.0224182652582322,-0.00923889988409863,-0.0106600447764665,-0.0499876060861786,-0.0106600447764665,0.0609839201326737
"384","MEM_BL","~","Age_BL",2,2,"",0,-0.504893878234748,0.0283726055224285,-17.7951185285267,0,-0.56050316320627,-0.449284593263226,-0.340029900033554,-0.198929402532889,-0.340029900033554,0.0607014039425683
"385","MEM_BL","~","Language_BL",2,2,"",0,-0.124773318306389,0.0411028234534835,-3.03563862097201,0.00240026859736076,-0.205333371938124,-0.0442132646746528,-0.0840308444596551,-0.0318905672488013,-0.0840308444596551,0.0353775044778828
"386","MEM_DELTA","~","Age_BL",2,2,"",0,-0.538948527410418,0.0321713723716797,-16.7524257648658,0,-0.602003258592137,-0.475893796228699,-0.339455531004024,-0.198593376530862,-0.339455531004024,0.288543502194033
"387","MEM_DELTA","~","Language_FU1",2,2,"",0,0.0181965164445756,0.045188097737315,0.402683833923582,0.687180828034454,-0.0703705276504377,0.106763560539589,0.0114610354012769,0.00434889578939719,0.0114610354012769,0.250786645072582
"388","MEM_BL","~","Material_deprivation",2,2,"c112b",0,0.0950625591127137,0.417904033118418,0.227474615172658,0.820054706037839,-0.724014294793418,0.914139413018846,0.0640215971424413,0.00265798825992216,0.0640215971424413,0.113345675053982
"389","MEM_BL","~","Social_deprivation",2,2,"c122b",0,-0.4312348882314,0.400652025524345,-1.07633272954762,0.281778475967787,-1.21649842859214,0.354028652129338,-0.290422923028842,-0.0118654122692031,-0.290422923028842,0.112123788434179
"390","MEM_BL","~","Physical_activity",2,2,"b12b",0,0.166953313261079,0.0279065608045937,5.98258289260771,2.19626672404161e-09,0.112257459151698,0.22164916737046,0.112437723778542,0.0699644761803635,0.112437723778542,0.163554740978424
"391","MEM_BL","~","MatINT",2,2,"int5b",0,-0.657505101383236,0.646892730195043,-1.01640514832342,0.309436495013115,-1.92539155442631,0.610381351659834,-0.442808684226005,-0.0113699436033133,-0.442808684226005,0.210936722675373
"392","MEM_BL","~","SocINT",2,2,"int6b",0,0.234713063328801,0.66345538067935,0.3537736977707,0.723508486521806,-1.06563558815204,1.53506171480964,0.158071751115894,0.0039378937314742,0.158071751115894,0.203320622688993
"393","MEM_DELTA","~","Material_deprivation",2,2,"c212b",0,-0.107611824171687,0.46309519582188,-0.232375168523833,0.816246633752595,-1.0152617293961,0.800038081052722,-0.0677790680531795,-0.00281398739167641,-0.0677790680531795,0.322490467641413
"394","MEM_DELTA","~","Social_deprivation",2,2,"c222b",0,-0.504296768472743,0.444805828399298,-1.13374586454394,0.256901164919942,-1.37610017224887,0.367506635303384,-0.317630197726038,-0.0129769826908383,-0.317630197726038,0.322963938066344
"395","MEM_DELTA","~","Physical_activity",2,2,"b22b",0,0.144925461888685,0.0294225470341308,4.92565996140879,8.4076097395247e-07,0.0872583293683528,0.202592594409017,0.0912809797585058,0.056799672915942,0.0912809797585058,0.290729006936176
"396","MEM_DELTA","~","MatINT",2,2,"int7b",0,0.869154047766431,0.687886875972003,1.26351305443688,0.206404858111876,-0.479079454576466,2.21738755010933,0.547434743400223,0.0140564139337837,0.547434743400223,0.345024687204351
"397","MEM_DELTA","~","SocINT",2,2,"int8b",0,-0.00218583676954273,0.709806403726793,-0.00307948302250605,0.997542931924573,-1.39338082406995,1.38900915053087,-0.00137674442651962,-3.42975465809749e-05,-0.00137674442651962,0.346846034856288
"398","EF_DELTA","~~","MEM_DELTA",2,2,"",0,0.425566360120146,0.0599240514901687,7.10176213953033,1.23168142351915e-12,0.308117377391692,0.543015342848601,0.384197638637101,0.384197638637101,0.384197638637101,0.326558903578014
"399","Multimorbidity","~~","Multimorbidity",2,2,"",0,4.27679481694652,0.0677666599690145,63.1106036346196,0,4.14397460405468,4.40961502983836,4.27679481694652,1,4.27679481694652,0.110217871685044
"400","Multimorbidity","~~","Education",2,2,"",0,-0.465389789992186,0.0590931191206171,-7.87553266637123,3.33066907387547e-15,-0.581210175202731,-0.349569404781642,-0.465389789992186,-0.0880925793799777,-0.465389789992186,0.100339928347338
"401","Multimorbidity","~~","Income",2,2,"",0,-0.278494306643262,0.0223530552626304,-12.4588922351409,0,-0.322305489902451,-0.234683123384073,-0.278494306643262,-0.147569413915712,-0.278494306643262,0.186485243168496
"402","Multimorbidity","~~","BMI",2,2,"",0,2.31169556697629,0.132785607662948,17.4092328804497,0,2.05144055829165,2.57195057566093,2.31169556697629,0.199845893447117,2.31169556697629,0.118473941073779
"403","Multimorbidity","~~","Source.BL",2,2,"",0,-0.0130104735260908,0.0109831491556242,-1.18458498029487,0.236181578422862,-0.0345370503079458,0.0085161032557642,-0.0130104735260908,-0.0130507889210357,-0.0130104735260908,0.0796053748984987
"404","Multimorbidity","~~","White",2,2,"",0,-0.00807399198138976,0.0036065362046659,-2.23871091906527,0.025174731610218,-0.0151426730514747,-0.00100531091130481,-0.00807399198138976,-0.0247826389706494,-0.00807399198138976,0.0879712330371972
"405","Multimorbidity","~~","Smoking",2,2,"",0,0.189905428455571,0.0290085672214175,6.54652906522595,5.88897819397971e-11,0.133049681458483,0.246761175452658,0.189905428455571,0.0731341025715406,0.189905428455571,0.10019055472129
"406","Multimorbidity","~~","Alcohol",2,2,"",0,-0.835586279644761,0.0583358223983607,-14.3237250336295,0,-0.949922390554073,-0.721250168735449,-0.835586279644761,-0.16492030933882,-0.835586279644761,0.134484151417272
"407","Multimorbidity","~~","Depression",2,2,"",0,2.16120481169545,0.111678994437106,19.3519365265469,0,1.94231800476908,2.38009161862183,2.16120481169545,0.222860657932838,2.16120481169545,0.115999886631212
"408","Multimorbidity","~~","Age_BL",2,2,"",0,0.199264960590252,0.0136292842399167,14.6203540173192,0,0.172552054344956,0.225977866835548,0.199264960590252,0.164698581826029,0.199264960590252,0.0959602284223907
"409","Multimorbidity","~~","Language_BL",2,2,"",0,-0.00373221945282463,0.00879739224237434,-0.4242415650001,0.67138965058652,-0.0209747914057504,0.0135103525001011,-0.00373221945282463,-0.00475537147450748,-0.00373221945282463,0.110988915090469
"410","Multimorbidity","~~","Language_FU1",2,2,"",0,-0.000447622486908954,0.00884681791150387,-0.0505970046390232,0.959646649721794,-0.0177870669712404,0.0168918219974225,-0.000447622486908954,-0.000570423673615108,-0.000447622486908954,0.121137632423714
"411","Multimorbidity","~~","Material_deprivation",2,2,"",0,0.00493674559773021,0.000983649382692172,5.01880617687038,5.19935750009637e-07,0.00300882823423849,0.00686466296122192,0.00493674559773021,0.0574982975395627,0.00493674559773021,0.146199441067182
"412","Multimorbidity","~~","Social_deprivation",2,2,"",0,0.00636198412227518,0.000966989624677865,6.57916482236772,4.73097117037469e-11,0.00446671928448266,0.0082572489600677,0.00636198412227518,0.0752976518428846,0.00636198412227518,0.142420826942626
"413","Multimorbidity","~~","Physical_activity",2,2,"",0,-0.284506304707176,0.0153520734978747,-18.5321093431818,0,-0.314595815851023,-0.25441679356333,-0.284506304707176,-0.221089005130225,-0.284506304707176,0.176959330674907
"414","Multimorbidity","~~","MatINT",2,2,"",0,-0.000458848267744382,0.000652668821992949,-0.703033839341784,0.482034661218455,-0.00173805565268274,0.00082035911719398,-0.000458848267744382,-0.00864107367391563,-0.000458848267744382,0.260596544739503
"415","Multimorbidity","~~","SocINT",2,2,"",0,-0.000581198355944436,0.000626025854305854,-0.928393535102278,0.35320347079756,-0.00180818648377483,0.000645789771885958,-0.000581198355944436,-0.0112812037208447,-0.000581198355944436,0.243427912491773
"416","Education","~~","Education",2,2,"",0,6.5258431987326,0.0977039613068196,66.7920022018299,0,6.33434695342434,6.71733944404086,6.5258431987326,1,6.5258431987326,0.00342219456722892
"417","Education","~~","Income",2,2,"",0,0.848120819439219,0.0273612315426027,30.9971727010408,0,0.794493791043057,0.901747847835382,0.848120819439219,0.363813362211221,0.848120819439219,0.0819460403627799
"418","Education","~~","BMI",2,2,"",0,-1.20862187640644,0.152162169986962,-7.94298528017835,1.99840144432528e-15,-1.50685424939034,-0.910389503422529,-1.20862187640644,-0.0845855016900885,-1.20862187640644,0.00801748058614893
"419","Education","~~","Source.BL",2,2,"",0,-0.0866855230906778,0.0130692351723943,-6.63279235144385,3.29394289622087e-11,-0.112300753334055,-0.0610702928473009,-0.0866855230906778,-0.070393267846329,-0.0866855230906778,0.00342657171779981
"420","Education","~~","White",2,2,"",0,-0.0149023429224722,0.00427080997990731,-3.48934815470195,0.000484200062355056,-0.0232729766679048,-0.00653170917703969,-0.0149023429224722,-0.0370300824994378,-0.0149023429224722,0.00686903230465363
"421","Education","~~","Smoking",2,2,"",0,-0.326792392620056,0.0342378957730787,-9.54475692040085,0,-0.393897435241727,-0.259687349998386,-0.326792392620056,-0.101881512953768,-0.326792392620056,0.00949136100150927
"422","Education","~~","Alcohol",2,2,"",0,1.21527408593883,0.0692272137384375,17.5548605860482,0,1.07959124026144,1.35095693161623,1.21527408593883,0.194177080945524,1.21527408593883,0.0526799725284552
"423","Education","~~","Depression",2,2,"",0,-1.23543216179238,0.127921662400308,-9.65772441204148,0,-1.48615401293947,-0.984710310645284,-1.23543216179238,-0.103132910933147,-1.23543216179238,0.0101320212869219
"424","Education","~~","Age_BL",2,2,"",0,-0.217934975234105,0.0159844527621265,-13.63418432131,0,-0.249263926960455,-0.186606023507755,-0.217934975234105,-0.145823240767799,-0.217934975234105,0.00282250456728494
"425","Education","~~","Language_BL",2,2,"",0,-0.113482957002584,0.0103424258815636,-10.9725666204559,0,-0.133753739243224,-0.0932121747619447,-0.113482957002584,-0.117054687553095,-0.113482957002584,0.00509318780192314
"426","Education","~~","Language_FU1",2,2,"",0,-0.109567331581587,0.0103852529826829,-10.5502804567484,0,-0.129922053397983,-0.0892126097651917,-0.109567331581587,-0.113033615888268,-0.109567331581587,0.014434856177664
"427","Education","~~","Material_deprivation",2,2,"",0,-0.0292625619594179,0.00119344195650218,-24.5194680813658,0,-0.0316016652118012,-0.0269234587070346,-0.0292625619594179,-0.275910021417828,-0.0292625619594179,0.0507821339562817
"428","Education","~~","Social_deprivation",2,2,"",0,-0.00701983464715774,0.00113923103030814,-6.1619061107026,7.18744619376821e-10,-0.00925268643663215,-0.00478698285768333,-0.00701983464715774,-0.0672599631070071,-0.00701983464715774,0.0583127834702249
"429","Education","~~","Physical_activity",2,2,"",0,0.160377831507448,0.0178088495238433,9.0055133147555,0,0.125473127834622,0.195282535180274,0.160377831507448,0.100892870401681,0.160377831507448,0.101189050788005
"430","Education","~~","MatINT",2,2,"",0,-0.00208003139367958,0.000761215769679719,-2.73251222127827,0.00628533395872455,-0.00357198688671576,-0.000588075900643392,-0.00208003139367958,-0.0317109601267634,-0.00208003139367958,0.169842741479621
"431","Education","~~","SocINT",2,2,"",0,0.000360895466840147,0.000737077035656531,0.48963059406496,0.624395323267303,-0.0010837489768782,0.00180553991055849,0.000360895466840147,0.00567091819058307,0.000360895466840147,0.167320862307756
"432","Income","~~","Income",2,2,"",0,0.832763194244644,0.0132092240933613,63.0440659011287,0,0.806873590757937,0.858652797731351,0.832763194244644,1,0.832763194244644,0.112127301035153
"433","Income","~~","BMI",2,2,"",0,-0.519270719573215,0.0571479766683126,-9.08642352444194,0,-0.631278695632443,-0.407262743513987,-0.519270719573215,-0.101731832890707,-0.519270719573215,0.0997031335612588
"434","Income","~~","Source.BL",2,2,"",0,-0.0470091625844362,0.00490632032257694,-9.58134803553666,0,-0.0566253737133039,-0.0373929514555684,-0.0470091625844362,-0.106862326118911,-0.0470091625844362,0.0918634790766614
"435","Income","~~","White",2,2,"",0,0.00507029132579522,0.0016110493729805,3.14719797594718,0.00164843307418594,0.0019126925774376,0.00822789007415283,0.00507029132579522,0.035268792933825,0.00507029132579522,0.109483033140431
"436","Income","~~","Smoking",2,2,"",0,-0.103829950942943,0.0127914445060134,-8.11714039756272,4.44089209850063e-16,-0.128900721484972,-0.0787591804009139,-0.103829950942943,-0.0906157423120143,-0.103829950942943,0.0963897350642479
"437","Income","~~","Alcohol",2,2,"",0,0.615015363016566,0.0261423460579614,23.5256377393592,0,0.563777306271579,0.666253419761553,0.615015363016566,0.275085216522785,0.615015363016566,0.121269575016174
"438","Income","~~","Depression",2,2,"",0,-0.64554337073643,0.0483758056226095,-13.3443435706778,0,-0.740358207479855,-0.550728533993005,-0.64554337073643,-0.150855571512206,-0.64554337073643,0.106115390947638
"439","Income","~~","Age_BL",2,2,"",0,-0.0760380412799865,0.00598443440855667,-12.7059695351102,0,-0.0877673171885998,-0.0643087653713732,-0.0760380412799865,-0.142425675972086,-0.0760380412799865,0.0930442072332345
"440","Income","~~","Language_BL",2,2,"",0,-0.051932465969163,0.00387386721829497,-13.4058456427994,0,-0.0595251061979115,-0.0443398257404145,-0.051932465969163,-0.149952830441541,-0.051932465969163,0.087223425964427
"441","Income","~~","Language_FU1",2,2,"",0,-0.0505828562586535,0.00388816688152044,-13.0094355000713,0,-0.0582035233123149,-0.042962189204992,-0.0505828562586535,-0.146078883491829,-0.0505828562586535,0.0951563474335088
"442","Income","~~","Material_deprivation",2,2,"",0,-0.0114349210107793,0.000448090849851628,-25.51920222108,0,-0.0123131629382904,-0.0105566790832682,-0.0114349210107793,-0.301818498117762,-0.0114349210107793,0.128844359162613
"443","Income","~~","Social_deprivation",2,2,"",0,-0.00919455537645979,0.000437341887924899,-21.0237245283916,0,-0.0100517297257233,-0.00833738102719624,-0.00919455537645979,-0.246614172531473,-0.00919455537645979,0.138846622089894
"444","Income","~~","Physical_activity",2,2,"",0,0.071846840302466,0.00663501018809477,10.82844460908,0,0.0588424592967439,0.084851221308188,0.071846840302466,0.126526463768073,0.071846840302466,0.168935756715479
"445","Income","~~","MatINT",2,2,"",0,-0.000350717728314869,0.000283857777264701,-1.23554031774095,0.216629481035605,-0.000907068748485275,0.000205633291855537,-0.000350717728314869,-0.0149676899135648,-0.000350717728314869,0.238761007154317
"446","Income","~~","SocINT",2,2,"",0,-0.000675567513082477,0.000274238262849305,-2.46343273204624,0.0137613715330964,-0.00121306463144994,-0.000138070394715011,-0.000675567513082477,-0.0297165418135346,-0.000675567513082477,0.231749448009064
"447","BMI","~~","BMI",2,2,"",0,31.2861705309189,0.469238459994347,66.6743525909955,0,30.3664800491689,32.2058610126688,31.2861705309189,1,31.2861705309189,0.00692937931250992
"448","BMI","~~","Source.BL",2,2,"",0,-0.210742499863525,0.0286709417699883,-7.35038637914999,1.97619698383278e-13,-0.266936513135547,-0.154548486591503,-0.210742499863525,-0.0781589638181717,-0.210742499863525,0.00610466209147265
"449","BMI","~~","White",2,2,"",0,0.0003380990700908,0.00936777121363388,0.0360917300796938,0.971209216473791,-0.0180223951240427,0.0186985932642243,0.0003380990700908,0.00038369506742416,0.0003380990700908,0.0117313566174236
